    0.20050E+01    0.00000E+00
    0.20150E+01    0.00000E+00
    0.20250E+01    0.00000E+00
    0.20350E+01    0.00000E+00
    0.20450E+01    0.00000E+00
    0.20550E+01    0.00000E+00
    0.20650E+01    0.00000E+00
    0.20750E+01    0.00000E+00
    0.20850E+01    0.00000E+00
    0.20950E+01    0.00000E+00
    0.21050E+01    0.00000E+00
    0.21150E+01    0.00000E+00
    0.21250E+01    0.00000E+00
    0.21350E+01    0.00000E+00
    0.21450E+01    0.00000E+00
    0.21550E+01    0.00000E+00
    0.21650E+01    0.00000E+00
    0.21750E+01    0.00000E+00
    0.21850E+01    0.00000E+00
    0.21950E+01    0.00000E+00
    0.22050E+01    0.00000E+00
    0.22150E+01    0.00000E+00
    0.22250E+01    0.00000E+00
    0.22350E+01    0.00000E+00
    0.22450E+01    0.00000E+00
    0.22550E+01    0.00000E+00
    0.22650E+01    0.00000E+00
    0.22750E+01    0.00000E+00
    0.22850E+01    0.00000E+00
    0.22950E+01    0.00000E+00
    0.23050E+01    0.00000E+00
    0.23150E+01    0.00000E+00
    0.23250E+01    0.00000E+00
    0.23350E+01    0.00000E+00
    0.23450E+01    0.00000E+00
    0.23550E+01    0.00000E+00
    0.23650E+01    0.00000E+00
    0.23750E+01    0.00000E+00
    0.23850E+01    0.00000E+00
    0.23950E+01    0.00000E+00
    0.24050E+01    0.00000E+00
    0.24150E+01    0.00000E+00
    0.24250E+01    0.00000E+00
    0.24350E+01    0.00000E+00
    0.24450E+01    0.00000E+00
    0.24550E+01    0.00000E+00
    0.24650E+01    0.00000E+00
    0.24750E+01    0.00000E+00
    0.24850E+01    0.00000E+00
    0.24950E+01    0.00000E+00
    0.25050E+01    0.16842E-02
    0.25150E+01    0.42105E-03
    0.25250E+01    0.42105E-03
    0.25350E+01    0.42105E-03
    0.25450E+01    0.29474E-02
    0.25550E+01    0.42105E-02
    0.25650E+01    0.63158E-02
    0.25750E+01    0.71579E-02
    0.25850E+01    0.58947E-02
    0.25950E+01    0.84211E-02
    0.26050E+01    0.88421E-02
    0.26150E+01    0.92632E-02
    0.26250E+01    0.10105E-01
    0.26350E+01    0.92632E-02
    0.26450E+01    0.15158E-01
    0.26550E+01    0.13053E-01
    0.26650E+01    0.16842E-01
    0.26750E+01    0.16000E-01
    0.26850E+01    0.19368E-01
    0.26950E+01    0.18947E-01
    0.27050E+01    0.18105E-01
    0.27150E+01    0.16421E-01
    0.27250E+01    0.20632E-01
    0.27350E+01    0.22316E-01
    0.27450E+01    0.21474E-01
    0.27550E+01    0.18105E-01
    0.27650E+01    0.19368E-01
    0.27750E+01    0.20211E-01
    0.27850E+01    0.24421E-01
    0.27950E+01    0.26947E-01
    0.28050E+01    0.18947E-01
    0.28150E+01    0.19368E-01
    0.28250E+01    0.18105E-01
    0.28350E+01    0.22737E-01
    0.28450E+01    0.21053E-01
    0.28550E+01    0.19368E-01
    0.28650E+01    0.19368E-01
    0.28750E+01    0.14737E-01
    0.28850E+01    0.15158E-01
    0.28950E+01    0.96842E-02
    0.29050E+01    0.19789E-01
    0.29150E+01    0.14316E-01
    0.29250E+01    0.13053E-01
    0.29350E+01    0.10526E-01
    0.29450E+01    0.16000E-01
    0.29550E+01    0.15579E-01
    0.29650E+01    0.13053E-01
    0.29750E+01    0.13895E-01
    0.29850E+01    0.67368E-02
    0.29950E+01    0.10526E-01
    0.30050E+01    0.11789E-01
    0.30150E+01    0.71579E-02
    0.30250E+01    0.37895E-02
    0.30350E+01    0.10526E-01
    0.30450E+01    0.54737E-02
    0.30550E+01    0.54737E-02
    0.30650E+01    0.67368E-02
    0.30750E+01    0.88421E-02
    0.30850E+01    0.25263E-02
    0.30950E+01    0.29474E-02
    0.31050E+01    0.46316E-02
    0.31150E+01    0.58947E-02
    0.31250E+01    0.33684E-02
    0.31350E+01    0.33684E-02
    0.31450E+01    0.37895E-02
    0.31550E+01    0.42105E-02
    0.31650E+01    0.58947E-02
    0.31750E+01    0.29474E-02
    0.31850E+01    0.46316E-02
    0.31950E+01    0.33684E-02
    0.32050E+01    0.12632E-02
    0.32150E+01    0.37895E-02
    0.32250E+01    0.37895E-02
    0.32350E+01    0.37895E-02
    0.32450E+01    0.37895E-02
    0.32550E+01    0.33684E-02
    0.32650E+01    0.12632E-02
    0.32750E+01    0.29474E-02
    0.32850E+01    0.29474E-02
    0.32950E+01    0.84211E-03
    0.33050E+01    0.29474E-02
    0.33150E+01    0.29474E-02
    0.33250E+01    0.12632E-02
    0.33350E+01    0.12632E-02
    0.33450E+01    0.42105E-02
    0.33550E+01    0.42105E-02
    0.33650E+01    0.16842E-02
    0.33750E+01    0.12632E-02
    0.33850E+01    0.25263E-02
    0.33950E+01    0.16842E-02
    0.34050E+01    0.12632E-02
    0.34150E+01    0.84211E-03
    0.34250E+01    0.12632E-02
    0.34350E+01    0.12632E-02
    0.34450E+01    0.25263E-02
    0.34550E+01    0.25263E-02
    0.34650E+01    0.37895E-02
    0.34750E+01    0.16842E-02
    0.34850E+01    0.25263E-02
    0.34950E+01    0.21053E-02
    0.35050E+01    0.16842E-02
    0.35150E+01    0.16842E-02
    0.35250E+01    0.25263E-02
    0.35350E+01    0.16842E-02
    0.35450E+01    0.42105E-02
    0.35550E+01    0.12632E-02
    0.35650E+01    0.12632E-02
    0.35750E+01    0.16842E-02
    0.35850E+01    0.33684E-02
    0.35950E+01    0.37895E-02
    0.36050E+01    0.16842E-02
    0.36150E+01    0.84211E-03
    0.36250E+01    0.25263E-02
    0.36350E+01    0.29474E-02
    0.36450E+01    0.12632E-02
    0.36550E+01    0.16842E-02
    0.36650E+01    0.33684E-02
    0.36750E+01    0.33684E-02
    0.36850E+01    0.33684E-02
    0.36950E+01    0.84211E-03
    0.37050E+01    0.16842E-02
    0.37150E+01    0.33684E-02
    0.37250E+01    0.33684E-02
    0.37350E+01    0.25263E-02
    0.37450E+01    0.16842E-02
    0.37550E+01    0.12632E-02
    0.37650E+01    0.37895E-02
    0.37750E+01    0.21053E-02
    0.37850E+01    0.00000E+00
    0.37950E+01    0.29474E-02
    0.38050E+01    0.42105E-03
    0.38150E+01    0.29474E-02
    0.38250E+01    0.16842E-02
    0.38350E+01    0.29474E-02
    0.38450E+01    0.21053E-02
    0.38550E+01    0.37895E-02
    0.38650E+01    0.29474E-02
    0.38750E+01    0.33684E-02
    0.38850E+01    0.29474E-02
    0.38950E+01    0.16842E-02
    0.39050E+01    0.16842E-02
    0.39150E+01    0.16842E-02
    0.39250E+01    0.37895E-02
    0.39350E+01    0.54737E-02
    0.39450E+01    0.42105E-03
    0.39550E+01    0.58947E-02
    0.39650E+01    0.50526E-02
    0.39750E+01    0.25263E-02
    0.39850E+01    0.42105E-02
    0.39950E+01    0.29474E-02
